customer_id,total_purchases,first_purchase_date,last_purchase_date
2de5d16682c3c35007e4e92982f1a2ba,29,2023-01-08T17:25:18.236+0000,2023-11-02T15:16:04.618+0000
309928d4b100a5d75adff48a9bfc1ddb,28,2023-01-06T16:09:09.178+0000,2024-01-09T21:16:19.079+0000
973a5f0ccbc4ee3524ccf035d35b284b,40,2023-01-01T09:55:37.011+0000,2023-12-09T16:45:59.145+0000
54a367d629152b720749e187b3eaa11b,25,2023-01-03T16:38:36.666+0000,2024-01-07T18:15:23.172+0000
d860bd12ce9c026814bbdfc1c573f0f5,34,2023-05-23T11:38:31.219+0000,2024-01-03T19:07:58.920+0000
c3e878e27f52e2a57ace4d9a76fd9acf,22,2023-04-04T08:54:36.309+0000,2024-01-11T17:10:03.448+0000
af21d0c97db2e27e13572cbf59eb343d,38,2023-01-20T17:45:24.122+0000,2024-01-07T21:11:51.143+0000
bcb41ccdc4363c6848a1d760f26c28a0,146,2022-12-30T14:44:32.951+0000,2024-01-06T18:50:45.054+0000
3546ab441e56fa333f8b44b610d95691,13,2023-02-13T17:16:53.055+0000,2023-12-05T20:52:43.557+0000
f9be311e65d81a9ad8150a60844bb94c,28,2023-01-01T11:26:54.941+0000,2024-01-03T18:55:03.669+0000
f442d33fa06832082290ad8544a8da27,51,2023-01-03T19:23:21.433+0000,2024-01-09T16:32:30.309+0000
a588a6199feff5ba48402883d9b72700,46,2023-03-04T21:19:13.906+0000,2023-12-24T08:23:21.432+0000
bb7946e7d85c81a9e69fee1cea4a087c,44,2023-01-07T09:13:29.158+0000,2024-01-05T18:30:59.117+0000
0e55666a4ad822e0e34299df3591d979,33,2023-01-03T20:03:36.764+0000,2024-01-07T13:51:29.868+0000
013d407166ec4fa56eb1e1f8cbe183b9,79,2022-12-26T20:18:19.258+0000,2024-01-05T13:41:11.692+0000
17326d10d511828f6b34fa6d751739e2,14,2023-01-28T16:24:47.202+0000,2023-12-09T21:03:15.130+0000
8248a99e81e752cb9b41da3fc43fbe7f,44,2023-01-17T20:04:00.750+0000,2024-01-07T18:29:28.299+0000
819f46e52c25763a55cc642422644317,117,2023-01-02T14:08:38.470+0000,2023-12-30T16:45:34.500+0000
2cbca44843a864533ec05b321ae1f9d1,84,2023-01-08T20:34:53.026+0000,2024-01-11T19:05:27.885+0000
c8c41c4a18675a74e01c8a20e8a0f662,37,2023-01-10T17:59:05.122+0000,2024-01-09T20:37:22.829+0000
390e982518a50e280d8e2b535462ec1f,34,2023-04-18T19:00:23.552+0000,2024-01-10T13:42:51.576+0000
d63fbf8c3173730f82b150c5ef38b8ff,20,2023-02-13T16:54:02.546+0000,2024-01-02T16:54:09.351+0000
b3967a0e938dc2a6340e258630febd5a,75,2023-01-29T14:07:17.234+0000,2024-01-10T11:29:56.205+0000
0004d0b59e19461ff126e3a08a814c33,68,2023-01-10T11:04:34.057+0000,2023-12-18T09:53:40.027+0000
f91e24dfe80012e2a7984afa4480a6d6,13,2023-05-08T16:02:05.132+0000,2023-12-10T16:33:40.189+0000
f76a89f0cb91bc419542ce9fa43902dc,177,2022-12-26T17:44:45.037+0000,2024-01-09T15:24:24.504+0000
4e87337f366f72daa424dae11df0538c,50,2022-12-29T20:34:35.553+0000,2024-01-02T14:26:50.951+0000
182be0c5cdcd5072bb1864cdee4d3d6e,64,2023-01-03T18:38:13.802+0000,2024-01-09T18:07:59.239+0000
9c19a2aa1d84e04b0bd4bc888792bd1e,45,2023-02-15T21:38:05.679+0000,2024-01-03T20:44:51.983+0000
99c5e07b4d5de9d18c350cdf64c5aa3d,89,2023-01-05T17:26:16.671+0000,2024-01-09T15:30:52.375+0000
83fa5a432ae55c253d0e60dbfa716723,38,2023-02-21T14:49:09.757+0000,2024-01-02T15:48:29.232+0000
e60e81c4cbe5171cd654662d9887aec2,14,2022-12-27T15:30:40.264+0000,2023-12-16T20:33:32.050+0000
cedebb6e872f539bef8c3f919874e9d7,60,2023-01-11T14:18:31.546+0000,2024-01-09T15:03:47.054+0000
c7635bfd99248a2cdef8249ef7bfbef4,34,2023-01-21T14:49:47.157+0000,2024-01-09T11:51:12.401+0000
5129a5ddcd0dcd755232baa04c231698,165,2022-12-29T15:25:01.098+0000,2024-01-11T11:28:51.322+0000
30ef30b64204a3088a26bc2e6ecf7602,56,2023-01-01T17:02:04.789+0000,2024-01-08T15:27:10.237+0000
89f03f7d02720160f1b04cf5b27f5ccb,18,2023-03-02T10:18:46.363+0000,2024-01-06T20:47:00.793+0000
5d616dd38211ebb5d6ec52986674b6e4,20,2022-12-31T14:25:32.369+0000,2023-12-29T12:20:41.626+0000
522a9ae9a99880d39e5daec35375e999,52,2023-01-06T18:12:35.132+0000,2023-12-06T11:22:30.291+0000
1141938ba2c2b13f5505d7c424ebae5f,82,2022-12-28T13:44:21.744+0000,2024-01-10T14:18:18.072+0000
14d9e8007c9b41f57891c48e07c23f57,43,2023-01-03T18:08:40.115+0000,2024-01-08T18:20:34.623+0000
e19347e1c3ca0c0b97de5fb3b690855a,151,2022-12-30T16:42:00.934+0000,2024-01-08T21:33:43.511+0000
1bb91f73e9d31ea2830a5e73ce3ed328,40,2023-02-11T14:22:32.878+0000,2024-01-10T21:54:04.677+0000
bcc0d400288793e8bdcd7c19a8ac0c2b,31,2023-01-11T14:53:16.281+0000,2024-01-02T16:12:02.797+0000
13f320e7b5ead1024ac95c3b208610db,30,2022-12-29T14:54:14.211+0000,2023-12-09T16:16:43.668+0000
7385db9a3f11415bc0e9e2625fae3734,23,2023-01-13T20:09:43.379+0000,2023-12-27T16:59:16.652+0000
299a23a2291e2126b91d54f3601ec162,33,2023-02-24T21:38:48.016+0000,2023-12-19T18:38:50.197+0000
42e7aaa88b48137a16a1acd04ed91125,34,2023-04-11T09:35:59.005+0000,2023-12-15T16:45:33.568+0000
6855456e2fe46a9d49d3d3af4f57443d,24,2023-01-05T18:11:31.606+0000,2024-01-02T10:47:57.644+0000
1385974ed5904a438616ff7bdb3f7439,68,2023-01-04T11:39:31.539+0000,2024-01-10T17:43:03.999+0000
d8700cbd38cc9f30cecb34f0c195b137,104,2022-12-25T15:20:26.284+0000,2024-01-09T18:28:19.309+0000
70efdf2ec9b086079795c442636b55fb,79,2023-02-26T19:23:30.786+0000,2024-01-09T11:08:41.451+0000
6c8349cc7260ae62e3b1396831a8398f,12,2023-05-09T13:55:42.282+0000,2024-01-03T20:46:55.030+0000
28267ab848bcf807b2ed53c3a8f8fc8a,65,2023-01-05T18:55:20.830+0000,2024-01-09T12:31:17.874+0000
ef50c335cca9f340bde656363ebd02fd,69,2022-12-29T19:00:50.225+0000,2024-01-07T19:22:47.094+0000
0eec27c419d0fe24e53c90338cdc8bc6,54,2023-01-10T12:24:08.971+0000,2023-12-25T12:46:10.280+0000
05311655a15b75fab86956663e1819cd,16,2023-05-05T16:19:06.606+0000,2024-01-06T09:35:15.209+0000
c410003ef13d451727aeff9082c29a5c,49,2023-01-01T20:15:11.142+0000,2023-12-30T19:15:26.018+0000
2b38c2df6a49b97f706ec9148ce48d86,74,2022-12-27T18:57:22.550+0000,2024-01-10T12:43:36.701+0000
359f38463d487e9e29bd20e24f0c050a,37,2023-03-20T16:32:29.815+0000,2023-12-12T13:18:42.793+0000
995665640dc319973d3173a74a03860c,29,2023-01-21T14:35:19.173+0000,2024-01-06T21:20:45.077+0000
168908dd3227b8358eababa07fcaf091,61,2023-01-18T16:52:26.466+0000,2023-11-28T20:36:41.523+0000
3def184ad8f4755ff269862ea77393dd,50,2022-12-25T19:56:40.951+0000,2024-01-10T12:13:10.325+0000
4311359ed4969e8401880e3c1836fbe1,36,2023-02-03T16:53:17.231+0000,2023-12-26T16:13:25.369+0000
5ef698cd9fe650923ea331c15af3b160,74,2023-01-04T13:58:15.431+0000,2024-01-11T12:33:48.701+0000
3473decccb0509fb264818a7512a8b9b,62,2023-01-27T20:55:28.860+0000,2024-01-10T20:05:07.490+0000
4d2e7bd33c475784381a64e43e50922f,52,2023-01-09T18:03:06.651+0000,2023-12-09T07:25:53.333+0000
55b37c5c270e5d84c793e486d798c01d,31,2023-01-01T16:39:04.729+0000,2023-12-16T19:15:15.324+0000
34173cb38f07f89ddbebc2ac9128303f,28,2023-02-07T09:43:06.014+0000,2023-12-17T15:24:59.736+0000
37bc2f75bf1bcfe8450a1a41c200364c,29,2023-06-08T14:03:23.712+0000,2024-01-06T17:29:00.102+0000
1579779b98ce9edb98dd85606f2c119d,86,2022-12-26T07:31:18.376+0000,2024-01-03T10:52:14.843+0000
cfa0860e83a4c3a763a7e62d825349f7,9,2022-12-31T15:31:28.245+0000,2024-01-01T21:48:59.263+0000
04df4d434d481c5bb723be1b6df1ee65,60,2023-01-02T16:36:42.750+0000,2024-01-03T15:55:44.438+0000
e816c635cad85a60fabd6b97b03cbcc9,19,2023-01-12T19:28:56.655+0000,2024-01-03T21:39:34.150+0000
4f284803bd0966cc24fa8683a34afc6e,26,2023-01-05T15:28:53.598+0000,2024-01-06T20:37:33.715+0000
41ae36ecb9b3eee609d05b90c14222fb,83,2023-02-11T14:06:46.291+0000,2024-01-10T21:36:52.352+0000
801c14f07f9724229175b8ef8b4585a8,41,2023-01-20T13:44:13.288+0000,2024-01-08T16:41:14.645+0000
c0c7c76d30bd3dcaefc96f40275bdc0a,14,2023-04-05T14:52:02.749+0000,2024-01-10T14:56:46.914+0000
aace49c7d80767cffec0e513ae886df0,124,2023-01-25T12:45:51.049+0000,2024-01-10T19:06:38.471+0000
596dedf4498e258e4bdc9fd70df9a859,52,2023-01-12T09:29:39.943+0000,2024-01-05T10:56:15.251+0000
515ab26c135e92ed8bf3a594d67e4ade,39,2023-02-22T18:25:38.849+0000,2023-12-29T20:10:27.430+0000
dc960c46c38bd16e953d97cdeefdbc68,61,2023-01-02T15:49:08.483+0000,2024-01-06T15:24:56.266+0000
08e6bea8e90ba87af3c9554d94db6579,44,2023-02-01T09:37:59.736+0000,2024-01-04T15:43:31.457+0000
e11943a6031a0e6114ae69c257617980,25,2023-03-17T20:58:38.764+0000,2023-12-28T21:39:18.006+0000
13fe9d84310e77f13a6d184dbf1232f3,42,2022-12-31T14:55:19.852+0000,2024-01-01T15:00:20.047+0000
81448138f5f163ccdba4acc69819f280,60,2022-12-31T09:29:05.052+0000,2024-01-05T16:54:07.994+0000
8303a79b1e19a194f1875981be5bdb6f,41,2023-02-14T18:02:22.556+0000,2024-01-07T16:19:39.646+0000
201d7288b4c18a679e48b31c72c30ded,9,2022-12-25T16:14:58.394+0000,2023-10-30T11:12:34.742+0000
59f51fd6937412b7e56ded1ea2470c25,30,2023-05-12T15:33:10.597+0000,2024-01-10T17:38:54.103+0000
c6036a69be21cb660499b75718a3ef24,158,2023-01-09T07:18:15.779+0000,2024-01-06T21:50:28.500+0000
bad5f33780c42f2588878a9d07405083,22,2023-01-15T17:20:18.406+0000,2024-01-06T16:58:21.700+0000
d707329bece455a462b58ce00d1194c9,69,2023-01-07T15:57:39.971+0000,2024-01-02T14:56:16.185+0000
2bd7f907b7f5b6bbd91822c0c7b835f6,68,2023-01-01T18:02:20.094+0000,2023-12-23T15:15:47.496+0000
944626adf9e3b76a3919b50dc0b080a4,57,2023-01-17T16:54:42.746+0000,2024-01-05T12:10:34.615+0000
6c29793a140a811d0c45ce03c1c93a28,9,2023-02-13T19:16:27.689+0000,2023-12-16T16:56:20.204+0000
aa2a77371374094fe9e0bc1de3f94ed9,18,2023-01-15T19:55:34.905+0000,2024-01-09T15:32:36.964+0000
093f65e080a295f8076b1c5722a46aa2,14,2023-02-08T18:39:37.921+0000,2023-11-28T12:26:19.693+0000
b4568df26077653eeadf29596708c94b,94,2023-01-03T20:02:05.419+0000,2023-12-19T13:23:20.607+0000
a64c94baaf368e1840a1324e839230de,116,2022-12-31T18:04:16.555+0000,2024-01-08T09:36:14.901+0000
e8d92f99edd25e2cef48eca48320a1a5,85,2023-01-26T17:09:29.785+0000,2023-12-29T16:27:18.029+0000
6a9aeddfc689c1d0e3b9ccc3ab651bc5,50,2023-01-04T20:50:59.471+0000,2024-01-09T17:42:04.400+0000
97275a23ca44226c9964043c8462be96,18,2023-01-04T14:13:02.008+0000,2023-12-01T21:53:50.752+0000
17c276c8e723eb46aef576537e9d56d0,42,2023-01-04T18:35:58.748+0000,2024-01-07T20:57:37.055+0000
da11e8cd1811acb79ccf0fd62cd58f86,16,2023-03-01T10:25:05.232+0000,2023-12-22T16:53:27.936+0000
33e8075e9970de0cfea955afd4644bb2,47,2023-01-12T18:18:37.088+0000,2024-01-05T14:46:08.340+0000
e94f63f579e05cb49c05c2d050ead9c0,26,2023-01-07T21:36:32.701+0000,2023-12-21T11:45:44.159+0000
5e9f92a01c986bafcabbafd145520b13,45,2023-04-24T13:51:37.755+0000,2024-01-11T12:43:21.502+0000
a5bfc9e07964f8dddeb95fc584cd965d,29,2023-01-04T19:36:24.948+0000,2023-12-28T13:27:17.954+0000
e6384711491713d29bc63fc5eeb5ba4f,51,2023-01-10T13:06:41.809+0000,2024-01-08T18:51:48.535+0000
94e4451ad23909020c28b26ca3a13cb8,19,2023-01-21T13:56:38.945+0000,2023-12-08T14:12:25.279+0000
512c5cad6c37edb98ae91c8a76c3a291,30,2023-02-02T15:36:50.515+0000,2023-12-17T18:20:34.557+0000
c45008212f7bdf6eab6050c2a564435a,180,2022-12-30T20:50:16.454+0000,2024-01-06T20:43:30.727+0000
d296c101daa88a51f6ca8cfc1ac79b50,43,2023-01-03T18:29:07.757+0000,2024-01-02T20:30:28.754+0000
a0160709701140704575d499c997b6ca,55,2023-01-11T20:16:48.067+0000,2023-12-19T17:28:47.236+0000
08040837089cdf46631a10aca5258e16,77,2023-01-21T11:44:10.796+0000,2024-01-08T15:45:59.613+0000
facf9f743b083008a894eee7baa16469,27,2023-02-26T10:29:44.272+0000,2024-01-11T15:08:49.977+0000
81e74d678581a3bb7a720b019f4f1a93,52,2023-01-25T17:26:51.033+0000,2024-01-07T11:38:54.601+0000
b73dfe25b4b8714c029b37a6ad3006fa,13,2023-06-09T08:17:15.619+0000,2023-12-28T19:32:46.964+0000
e06f967fb0d355592be4e7674fa31d26,96,2022-12-31T21:14:27.156+0000,2024-01-07T16:47:00.573+0000
1be3bc32e6564055d5ca3e5a354acbef,51,2023-01-11T18:31:48.218+0000,2024-01-05T19:24:26.926+0000
78b9cab19959e4af8ff46156ee460c74,13,2023-01-11T11:20:59.044+0000,2023-12-22T16:24:08.460+0000
24b16fede9a67c9251d3e7c7161c83ac,15,2022-12-26T17:08:59.410+0000,2023-12-29T18:30:27.238+0000
f5f8590cd58a54e94377e6ae2eded4d9,18,2023-01-22T17:47:03.932+0000,2023-12-07T16:09:42.362+0000
fe70c36866add1572a8e2b96bfede7bf,17,2023-02-15T19:32:34.167+0000,2023-12-22T18:04:06.382+0000
b60c5ab647a27045b462934977ccad9a,34,2023-01-28T18:56:53.200+0000,2023-11-17T15:33:14.010+0000
1ee3dfcd8a0645a25a35977997223d22,12,2023-01-19T18:26:21.597+0000,2023-12-11T08:40:22.234+0000
c59b469d724f7919b7d35514184fdc0f,46,2023-01-12T12:18:48.179+0000,2023-12-20T11:56:36.939+0000
7bb060764a818184ebb1cc0d43d382aa,28,2023-01-26T17:35:26.185+0000,2024-01-01T11:19:46.058+0000
d91d1b4d82419de8a614abce9cc0e6d4,51,2023-02-02T17:49:41.183+0000,2024-01-10T16:01:32.845+0000
b51a15f382ac914391a58850ab343b00,20,2023-01-15T11:21:07.041+0000,2023-11-24T18:10:32.363+0000
38db3aed920cf82ab059bfccbd02be6a,15,2023-01-16T19:03:57.475+0000,2023-10-17T09:05:26.798+0000
cb79f8fa58b91d3af6c9c991f63962d3,34,2023-01-01T14:30:12.677+0000,2023-12-02T17:05:29.946+0000
4f16c818875d9fcb6867c7bdc89be7eb,45,2023-01-21T19:44:56.454+0000,2024-01-10T21:30:43.700+0000
e6cb2a3c14431b55aa50c06529eaa21b,32,2022-12-30T18:04:56.928+0000,2023-12-26T20:02:29.144+0000
877a9ba7a98f75b90a9d49f53f15a858,16,2023-04-30T18:20:47.037+0000,2024-01-04T09:13:57.888+0000
6c8dba7d0df1c4a79dd07646be9a26c8,18,2023-04-10T19:15:33.530+0000,2023-12-30T14:19:46.085+0000
bca82e41ee7b0833588399b1fcd177c7,64,2023-01-03T13:43:27.323+0000,2023-12-12T16:42:48.798+0000
c8ffe9a587b126f152ed3d89a146b445,34,2023-01-23T09:02:06.922+0000,2024-01-05T18:14:40.431+0000
f0e52b27a7a5d6a1a87373dffa53dbe5,25,2023-01-07T18:25:47.245+0000,2023-12-31T16:39:30.843+0000
f29c21d4897f78948b91f03172341b7b,33,2022-12-29T19:49:11.463+0000,2024-01-09T17:29:03.340+0000
5c572eca050594c7bc3c36e7e8ab9550,18,2023-02-03T21:30:47.837+0000,2024-01-11T14:57:40.473+0000
995e1fda4a2b5f55ef0df50868bf2a8f,77,2023-01-04T18:58:15.636+0000,2024-01-04T20:32:40.542+0000
a4a042cf4fd6bfb47701cbc8a1653ada,97,2023-01-06T15:19:53.533+0000,2024-01-10T21:32:52.744+0000
be3e9d3f7d70537357c67bb3f4086846,94,2022-12-30T17:58:37.505+0000,2024-01-09T15:51:30.448+0000
2a27b8144ac02f67687f76782a3b5d8f,46,2023-01-11T12:32:11.312+0000,2024-01-09T14:11:04.672+0000
93d65641ff3f1586614cf2c1ad240b6c,72,2023-01-02T16:41:54.706+0000,2024-01-10T17:34:06.369+0000
69adc1e107f7f7d035d7baf04342e1ca,23,2023-01-26T18:19:12.758+0000,2024-01-07T18:19:15.708+0000
2ab56412b1163ee131e1246da0955bd1,26,2023-01-14T16:10:19.077+0000,2023-12-14T18:12:40.175+0000
35f4a8d465e6e1edc05f3d8ab658c551,37,2023-01-08T14:22:45.457+0000,2023-12-22T09:32:48.637+0000
f3173935ed8ac4bf073c1bcd63171f8a,40,2023-01-02T15:23:44.255+0000,2023-12-30T14:24:01.498+0000
d1f255a373a3cef72e03aa9d980c7eca,59,2023-01-06T12:45:25.499+0000,2024-01-08T17:55:46.312+0000
c361bc7b2c033a83d663b8d9fb4be56e,87,2022-12-25T15:08:41.272+0000,2024-01-09T17:53:38.013+0000
93db85ed909c13838ff95ccfa94cebd9,66,2022-12-30T19:21:09.455+0000,2024-01-10T15:12:45.631+0000
bea5955b308361a1b07bc55042e25e54,61,2022-12-25T18:35:40.956+0000,2024-01-10T13:39:22.578+0000
4fa7c62536118cc404dec4a0ca88d4f6,51,2022-12-26T20:08:10.917+0000,2023-12-06T14:57:00.747+0000
f4f6dce2f3a0f9dada0c2b5b66452017,30,2023-01-22T13:28:45.999+0000,2023-12-20T09:58:29.985+0000
2838023a778dfaecdc212708f721b788,14,2023-04-03T16:27:38.729+0000,2024-01-03T17:23:58.092+0000
d25414405eb37dae1c14b18d6a2cac34,60,2023-01-08T17:58:17.273+0000,2023-12-31T14:34:44.952+0000
c16a5320fa475530d9583c34fd356ef5,52,2023-02-15T12:31:43.629+0000,2024-01-10T12:04:23.632+0000
71ad16ad2c4d81f348082ff6c4b20768,19,2023-01-20T17:23:57.042+0000,2024-01-09T16:13:22.973+0000
8f53295a73878494e9bc8dd6c3c7104f,74,2023-01-07T21:02:28.855+0000,2024-01-06T16:05:53.920+0000
7f24d240521d99071c93af3917215ef7,81,2022-12-30T21:27:54.946+0000,2024-01-04T21:31:45.317+0000
2a084e55c87b1ebcdaad1f62fdbbac8e,82,2023-01-21T19:07:10.139+0000,2024-01-11T16:34:27.629+0000
f670ef5d2d6bdf8f29450a970494dd64,66,2023-01-07T15:53:14.982+0000,2024-01-11T16:11:45.692+0000
c164bbc9d6c72a52c599bbb43d8db8e1,38,2022-12-27T16:05:47.558+0000,2023-11-01T20:12:23.767+0000
8562ae5e286544710b2e7ebe9858833b,25,2023-03-07T16:06:34.866+0000,2024-01-05T18:43:08.571+0000
48aedb8880cab8c45637abc7493ecddd,13,2023-02-09T19:36:35.888+0000,2024-01-10T17:56:42.918+0000
1a5b1e4daae265b790965a275b53ae50,30,2023-01-03T14:10:40.791+0000,2024-01-06T21:07:41.916+0000
7fa732b517cbed14a48843d74526c11a,23,2022-12-31T16:51:19.942+0000,2023-11-22T09:57:21.691+0000
4e0cb6fb5fb446d1c92ede2ed8780188,58,2022-12-28T17:00:06.565+0000,2024-01-07T18:25:03.720+0000
9cc138f8dc04cbf16240daa92d8d50e2,46,2023-01-07T12:35:28.881+0000,2024-01-02T20:28:48.460+0000
5705e1164a8394aace6018e27d20d237,103,2022-12-31T20:04:34.209+0000,2024-01-10T11:04:48.147+0000
a0a080f42e6f13b3a2df133f073095dd,29,2023-01-06T14:18:15.008+0000,2023-12-16T18:09:58.964+0000
d14220ee66aeec73c49038385428ec4c,49,2023-01-12T17:30:25.570+0000,2023-12-19T21:03:09.414+0000
f5c3dd7514bf620a1b85450d2ae374b1,35,2023-01-15T17:44:54.511+0000,2024-01-09T19:10:14.999+0000
8b5700012be65c9da25f49408d959ca0,81,2023-01-03T21:01:50.317+0000,2024-01-04T20:48:04.399+0000
839ab46820b524afda05122893c2fe8e,68,2023-01-11T17:25:24.523+0000,2024-01-01T12:02:57.869+0000
2c89109d42178de8a367c0228f169bf8,22,2023-06-12T14:38:11.021+0000,2024-01-05T14:34:25.639+0000
309fee4e541e51de2e41f21bebb342aa,60,2022-12-25T17:09:18.767+0000,2024-01-10T16:35:27.164+0000
8d420fa35754d1f1c19969c88780314d,88,2023-01-03T08:29:17.889+0000,2023-12-11T15:37:31.158+0000
e49b8b4053df9505e1f48c3a701c0682,22,2023-01-01T11:35:22.336+0000,2023-12-27T12:07:33.794+0000
6449f44a102fde848669bdd9eb6b76fa,67,2022-12-25T15:02:12.616+0000,2023-12-26T19:18:49.500+0000
0b8aff0438617c055eb55f0ba5d226fa,40,2023-02-10T19:09:02.325+0000,2024-01-10T21:20:26.140+0000
82cec96096d4281b7c95cd7e74623496,32,2023-01-06T21:57:55.204+0000,2023-12-20T10:54:18.727+0000
f4a4da9aa7eadfd23c7bdb7cf57b3112,16,2023-04-04T19:52:34.686+0000,2023-11-30T16:52:41.481+0000
d757719ed7c2b66dd17dcee2a3cb29f4,87,2023-05-31T16:53:46.332+0000,2024-01-06T18:04:36.633+0000
8a146f1a3da4700cbf03cdc55e2daae6,30,2023-03-11T13:34:15.603+0000,2024-01-10T14:33:55.690+0000
934815ad542a4a7c5e8a2dfa04fea9f5,25,2023-01-22T11:33:36.138+0000,2023-12-20T13:30:20.837+0000
e22312179bf43e61576081a2f250f845,40,2023-01-18T17:37:57.802+0000,2024-01-06T12:35:11.821+0000
955a1584af63a546588caae4d23840b3,189,2023-01-31T16:06:26.426+0000,2024-01-09T12:13:31.113+0000
851ddf5058cf22df63d3344ad89919cf,131,2022-12-29T18:00:29.000+0000,2024-01-11T12:12:03.316+0000
7eb7eabbe9bd03c2fc99881d04da9cbd,37,2023-03-27T19:14:28.382+0000,2024-01-05T13:57:03.452+0000
4e8412ad48562e3c9934f45c3e144d48,12,2022-12-26T11:18:37.634+0000,2023-12-04T09:11:08.727+0000
e56b06c51e1049195d7b26d043c478a0,46,2023-01-08T20:42:12.409+0000,2023-12-20T11:11:40.688+0000
eefc9e10ebdc4a2333b42b2dbb8f27b6,38,2022-12-31T13:02:28.342+0000,2024-01-11T11:58:37.149+0000
1534b76d325a8f591b52d302e7181331,51,2023-02-04T16:54:29.613+0000,2024-01-06T18:27:43.030+0000
3435c378bb76d4357324dd7e69f3cd18,143,2023-01-01T19:32:45.145+0000,2024-01-06T13:54:14.990+0000
e3251075554389fe91d17a794861d47b,22,2023-01-09T09:53:10.376+0000,2024-01-01T16:55:43.512+0000
712a3c9878efeae8ff06d57432016ceb,98,2023-01-04T19:49:51.575+0000,2024-01-10T17:54:14.005+0000
149e9677a5989fd342ae44213df68868,84,2023-01-06T10:19:25.589+0000,2024-01-09T16:45:55.673+0000
a2557a7b2e94197ff767970b67041697,110,2023-01-22T20:12:59.428+0000,2024-01-08T21:13:45.834+0000
2387337ba1e0b0249ba90f55b2ba2521,21,2023-04-27T10:01:29.280+0000,2024-01-10T12:05:15.508+0000
1afa34a7f984eeabdbb0a7d494132ee5,23,2023-02-24T18:52:11.562+0000,2024-01-09T20:32:56.365+0000
dd458505749b2941217ddd59394240e8,19,2022-12-30T21:07:45.892+0000,2023-12-12T08:53:11.414+0000
3621f1454cacf995530ea53652ddf8fb,27,2023-01-01T16:22:24.681+0000,2023-12-30T16:01:44.493+0000
b056eb1587586b71e2da9acfe4fbd19e,31,2022-12-29T13:21:24.792+0000,2023-12-13T16:31:04.204+0000
3fab5890d8113d0b5a4178201dc842ad,56,2023-01-02T20:41:48.081+0000,2024-01-06T19:17:07.623+0000
46072631582fc240dd2674a7d063b040,30,2023-01-05T19:16:15.759+0000,2024-01-05T10:16:27.848+0000
42a3964579017f3cb42b26605b9ae8ef,15,2023-03-08T15:42:42.554+0000,2024-01-01T17:31:18.555+0000
632cee946db83e7a52ce5e8d6f0fed35,20,2023-01-12T17:12:26.086+0000,2024-01-05T12:33:13.778+0000
883e881bb4d22a7add958f2d6b052c9f,122,2022-12-31T12:58:26.007+0000,2024-01-10T16:52:44.911+0000
2451041557a22145b3701b0184109cab,162,2023-01-22T15:09:14.120+0000,2024-01-09T17:24:50.728+0000
109a0ca3bc27f3e96597370d5c8cf03d,57,2022-12-30T18:07:29.614+0000,2024-01-11T15:23:04.385+0000
193002e668758ea9762904da1a22337c,26,2022-12-29T12:52:59.837+0000,2023-11-26T12:48:02.583+0000
a981f2b708044d6fb4a71a1463242520,62,2023-01-05T18:38:36.576+0000,2024-01-11T21:51:51.557+0000
ddb30680a691d157187ee1cf9e896d03,44,2023-01-19T14:38:10.382+0000,2024-01-06T19:42:23.696+0000
eecca5b6365d9607ee5a9d336962c534,86,2023-01-01T19:30:48.361+0000,2024-01-08T18:09:30.906+0000
f2fc990265c712c49d51a18a32b39f0c,76,2022-12-29T15:08:27.420+0000,2024-01-03T20:43:51.595+0000
10a7cdd970fe135cf4f7bb55c0e3b59f,17,2023-03-03T15:27:14.840+0000,2024-01-02T17:55:45.543+0000
250cf8b51c773f3f8dc8b4be867a9a02,22,2022-12-31T12:03:40.267+0000,2023-12-31T15:45:44.729+0000
a63fc8c5d915e1f1a40f40e6c7499863,79,2022-12-27T17:33:33.060+0000,2024-01-06T11:45:07.882+0000
892c91e0a653ba19df81a90f89d99bcd,162,2022-12-25T09:16:18.631+0000,2024-01-09T15:51:17.651+0000
9872ed9fc22fc182d371c3e9ed316094,54,2023-02-20T13:08:36.224+0000,2024-01-09T15:33:22.278+0000
26dd0dbc6e3f4c8043749885523d6a25,60,2022-12-30T21:35:16.956+0000,2024-01-01T20:46:30.611+0000
42e77b63637ab381e8be5f8318cc28a2,19,2023-01-20T12:03:59.404+0000,2024-01-07T14:55:01.477+0000
c9e1074f5b3f9fc8ea15d152add07294,49,2022-12-30T17:49:52.460+0000,2024-01-09T20:07:11.749+0000
b137fdd1f79d56c7edf3365fea7520f2,18,2023-02-11T12:51:59.154+0000,2023-11-17T17:48:23.599+0000
404dcc91b2aeaa7caa47487d1483e48a,110,2023-01-09T21:10:14.226+0000,2024-01-03T17:49:08.413+0000
c9f95a0a5af052bffce5c89917335f67,78,2023-01-08T12:34:23.933+0000,2024-01-06T11:05:23.715+0000
4f87658ef0de194413056248a00ce009,24,2023-01-26T11:27:57.275+0000,2024-01-10T19:11:29.317+0000
84117275be999ff55a987b9381e01f96,57,2022-12-26T21:52:24.678+0000,2024-01-06T20:42:31.904+0000
90794e3b050f815354e3e29e977a88ab,20,2023-02-16T18:26:45.504+0000,2023-12-29T20:55:26.099+0000
9de6d14fff9806d4bcd1ef555be766cd,57,2023-01-08T14:13:09.700+0000,2024-01-05T18:02:02.747+0000
